idx,class
9440,RightWhale
9441,NoWhale
9442,NoWhale
9443,RightWhale
9444,NoWhale
9445,NoWhale
9446,NoWhale
9447,NoWhale
9448,NoWhale
9449,RightWhale
9450,RightWhale
9451,NoWhale
9452,RightWhale
9453,NoWhale
9454,NoWhale
9455,NoWhale
9456,RightWhale
9457,NoWhale
9458,RightWhale
9459,RightWhale
9460,NoWhale
9461,NoWhale
9462,RightWhale
9463,RightWhale
9464,RightWhale
9465,NoWhale
9466,RightWhale
9467,RightWhale
9468,NoWhale
9469,NoWhale
9470,RightWhale
9471,RightWhale
9472,NoWhale
9473,RightWhale
9474,RightWhale
9475,NoWhale
9476,NoWhale
9477,RightWhale
9478,RightWhale
9479,RightWhale
9480,NoWhale
9481,RightWhale
9482,NoWhale
9483,RightWhale
9484,RightWhale
9485,RightWhale
9486,RightWhale
9487,RightWhale
9488,NoWhale
9489,RightWhale
9490,RightWhale
9491,NoWhale
9492,NoWhale
9493,RightWhale
9494,RightWhale
9495,NoWhale
9496,RightWhale
9497,RightWhale
9498,RightWhale
9499,RightWhale
9500,NoWhale
9501,RightWhale
9502,NoWhale
9503,NoWhale
9504,RightWhale
9505,RightWhale
9506,RightWhale
9507,NoWhale
9508,RightWhale
9509,RightWhale
9510,RightWhale
9511,RightWhale
9512,RightWhale
9513,NoWhale
9514,RightWhale
9515,RightWhale
9516,NoWhale
9517,NoWhale
9518,RightWhale
9519,RightWhale
9520,RightWhale
9521,NoWhale
9522,RightWhale
9523,NoWhale
9524,NoWhale
9525,RightWhale
9526,NoWhale
9527,NoWhale
9528,RightWhale
9529,RightWhale
9530,RightWhale
9531,RightWhale
9532,RightWhale
9533,NoWhale
9534,NoWhale
9535,RightWhale
9536,RightWhale
9537,RightWhale
9538,NoWhale
9539,NoWhale
9540,NoWhale
9541,NoWhale
9542,RightWhale
9543,NoWhale
9544,NoWhale
9545,RightWhale
9546,NoWhale
9547,NoWhale
9548,RightWhale
9549,RightWhale
9550,RightWhale
9551,NoWhale
9552,RightWhale
9553,RightWhale
9554,NoWhale
9555,RightWhale
9556,RightWhale
9557,NoWhale
9558,RightWhale
9559,RightWhale
9560,RightWhale
9561,RightWhale
9562,NoWhale
9563,NoWhale
9564,RightWhale
9565,NoWhale
9566,NoWhale
9567,RightWhale
9568,RightWhale
9569,NoWhale
9570,RightWhale
9571,NoWhale
9572,RightWhale
9573,RightWhale
9574,NoWhale
9575,NoWhale
9576,RightWhale
9577,RightWhale
9578,NoWhale
9579,NoWhale
9580,RightWhale
9581,RightWhale
9582,NoWhale
9583,RightWhale
9584,RightWhale
9585,RightWhale
9586,NoWhale
9587,NoWhale
9588,RightWhale
9589,NoWhale
9590,NoWhale
9591,NoWhale
9592,RightWhale
9593,NoWhale
9594,NoWhale
9595,RightWhale
9596,NoWhale
9597,NoWhale
9598,NoWhale
9599,RightWhale
9600,NoWhale
9601,RightWhale
9602,NoWhale
9603,NoWhale
9604,NoWhale
9605,RightWhale
9606,NoWhale
9607,RightWhale
9608,NoWhale
9609,RightWhale
9610,NoWhale
9611,NoWhale
9612,NoWhale
9613,RightWhale
9614,NoWhale
9615,NoWhale
9616,RightWhale
9617,NoWhale
9618,RightWhale
9619,NoWhale
9620,RightWhale
9621,RightWhale
9622,NoWhale
9623,NoWhale
9624,RightWhale
9625,RightWhale
9626,NoWhale
9627,RightWhale
9628,NoWhale
9629,NoWhale
9630,NoWhale
9631,RightWhale
9632,RightWhale
9633,RightWhale
9634,NoWhale
9635,RightWhale
9636,RightWhale
9637,NoWhale
9638,NoWhale
9639,RightWhale
9640,RightWhale
9641,RightWhale
9642,RightWhale
9643,RightWhale
9644,RightWhale
9645,NoWhale
9646,RightWhale
9647,NoWhale
9648,RightWhale
9649,NoWhale
9650,NoWhale
9651,NoWhale
9652,RightWhale
9653,NoWhale
9654,RightWhale
9655,NoWhale
9656,RightWhale
9657,NoWhale
9658,RightWhale
9659,RightWhale
9660,RightWhale
9661,NoWhale
9662,NoWhale
9663,RightWhale
9664,NoWhale
9665,NoWhale
9666,RightWhale
9667,NoWhale
9668,RightWhale
9669,NoWhale
9670,NoWhale
9671,NoWhale
9672,RightWhale
9673,RightWhale
9674,NoWhale
9675,NoWhale
9676,RightWhale
9677,NoWhale
9678,RightWhale
9679,RightWhale
9680,RightWhale
9681,NoWhale
9682,NoWhale
9683,RightWhale
9684,RightWhale
9685,NoWhale
9686,RightWhale
9687,NoWhale
9688,NoWhale
9689,NoWhale
9690,RightWhale
9691,RightWhale
9692,RightWhale
9693,RightWhale
9694,RightWhale
9695,RightWhale
9696,RightWhale
9697,RightWhale
9698,RightWhale
9699,NoWhale
9700,RightWhale
9701,NoWhale
9702,NoWhale
9703,RightWhale
9704,NoWhale
9705,RightWhale
9706,NoWhale
9707,NoWhale
9708,RightWhale
9709,RightWhale
9710,RightWhale
9711,NoWhale
9712,RightWhale
9713,RightWhale
9714,NoWhale
9715,RightWhale
9716,RightWhale
9717,NoWhale
9718,NoWhale
9719,RightWhale
9720,RightWhale
9721,RightWhale
9722,NoWhale
9723,RightWhale
9724,NoWhale
9725,NoWhale
9726,RightWhale
9727,NoWhale
9728,NoWhale
9729,RightWhale
9730,RightWhale
9731,NoWhale
9732,RightWhale
9733,RightWhale
9734,NoWhale
9735,RightWhale
9736,NoWhale
9737,NoWhale
9738,RightWhale
9739,NoWhale
9740,RightWhale
9741,RightWhale
9742,NoWhale
9743,RightWhale
9744,RightWhale
9745,RightWhale
9746,NoWhale
9747,RightWhale
9748,NoWhale
9749,NoWhale
9750,NoWhale
9751,NoWhale
9752,RightWhale
9753,RightWhale
9754,RightWhale
9755,NoWhale
9756,NoWhale
9757,NoWhale
9758,RightWhale
9759,NoWhale
9760,RightWhale
9761,NoWhale
9762,RightWhale
9763,NoWhale
9764,NoWhale
9765,RightWhale
9766,RightWhale
9767,RightWhale
9768,RightWhale
9769,NoWhale
9770,RightWhale
9771,RightWhale
9772,NoWhale
9773,RightWhale
9774,NoWhale
9775,NoWhale
9776,NoWhale
9777,NoWhale
9778,RightWhale
9779,NoWhale
9780,RightWhale
9781,NoWhale
9782,RightWhale
9783,NoWhale
9784,RightWhale
9785,NoWhale
9786,NoWhale
9787,NoWhale
9788,RightWhale
9789,RightWhale
9790,NoWhale
9791,RightWhale
9792,RightWhale
9793,RightWhale
9794,RightWhale
9795,RightWhale
9796,RightWhale
9797,NoWhale
9798,RightWhale
9799,RightWhale
9800,RightWhale
9801,NoWhale
9802,NoWhale
9803,RightWhale
9804,NoWhale
9805,NoWhale
9806,RightWhale
9807,RightWhale
9808,NoWhale
9809,NoWhale
9810,RightWhale
9811,RightWhale
9812,RightWhale
9813,RightWhale
9814,RightWhale
9815,NoWhale
9816,RightWhale
9817,NoWhale
9818,RightWhale
9819,NoWhale
9820,NoWhale
9821,NoWhale
9822,NoWhale
9823,NoWhale
9824,RightWhale
9825,RightWhale
9826,RightWhale
9827,NoWhale
9828,NoWhale
9829,RightWhale
9830,RightWhale
9831,NoWhale
9832,NoWhale
9833,NoWhale
9834,RightWhale
9835,NoWhale
9836,RightWhale
9837,NoWhale
9838,NoWhale
9839,NoWhale
9840,RightWhale
9841,NoWhale
9842,RightWhale
9843,NoWhale
9844,RightWhale
9845,NoWhale
9846,NoWhale
9847,RightWhale
9848,RightWhale
9849,NoWhale
9850,RightWhale
9851,NoWhale
9852,NoWhale
9853,RightWhale
9854,NoWhale
9855,NoWhale
9856,NoWhale
9857,RightWhale
9858,RightWhale
9859,RightWhale
9860,RightWhale
9861,RightWhale
9862,RightWhale
9863,NoWhale
9864,NoWhale
9865,NoWhale
9866,NoWhale
9867,NoWhale
9868,RightWhale
9869,NoWhale
9870,RightWhale
9871,NoWhale
9872,RightWhale
9873,RightWhale
9874,RightWhale
9875,NoWhale
9876,RightWhale
9877,RightWhale
9878,NoWhale
9879,RightWhale
9880,NoWhale
9881,NoWhale
9882,RightWhale
9883,NoWhale
9884,NoWhale
9885,RightWhale
9886,NoWhale
9887,RightWhale
9888,RightWhale
9889,NoWhale
9890,RightWhale
9891,RightWhale
9892,RightWhale
9893,NoWhale
9894,RightWhale
9895,NoWhale
9896,NoWhale
9897,RightWhale
9898,NoWhale
9899,RightWhale
9900,NoWhale
9901,NoWhale
9902,NoWhale
9903,RightWhale
9904,RightWhale
9905,RightWhale
9906,RightWhale
9907,NoWhale
9908,NoWhale
9909,RightWhale
9910,NoWhale
9911,NoWhale
9912,NoWhale
9913,NoWhale
9914,NoWhale
9915,NoWhale
9916,NoWhale
9917,NoWhale
9918,NoWhale
9919,NoWhale
9920,RightWhale
9921,NoWhale
9922,NoWhale
9923,NoWhale
9924,NoWhale
9925,NoWhale
9926,NoWhale
9927,RightWhale
9928,NoWhale
9929,NoWhale
9930,NoWhale
9931,RightWhale
9932,RightWhale
9933,RightWhale
9934,NoWhale
9935,NoWhale
9936,NoWhale
9937,RightWhale
9938,NoWhale
9939,NoWhale
9940,RightWhale
9941,NoWhale
9942,RightWhale
9943,RightWhale
9944,RightWhale
9945,RightWhale
9946,NoWhale
9947,NoWhale
9948,NoWhale
9949,RightWhale
9950,RightWhale
9951,NoWhale
9952,RightWhale
9953,RightWhale
9954,NoWhale
9955,NoWhale
9956,RightWhale
9957,NoWhale
9958,RightWhale
9959,NoWhale
9960,NoWhale
9961,RightWhale
9962,NoWhale
9963,NoWhale
9964,RightWhale
9965,RightWhale
9966,NoWhale
9967,NoWhale
9968,NoWhale
9969,NoWhale
9970,NoWhale
9971,NoWhale
9972,NoWhale
9973,NoWhale
9974,NoWhale
9975,NoWhale
9976,RightWhale
9977,RightWhale
9978,NoWhale
9979,RightWhale
9980,NoWhale
9981,RightWhale
9982,NoWhale
9983,RightWhale
9984,RightWhale
9985,NoWhale
9986,RightWhale
9987,NoWhale
9988,NoWhale
9989,RightWhale
9990,NoWhale
9991,NoWhale
9992,RightWhale
9993,NoWhale
9994,RightWhale
9995,RightWhale
9996,RightWhale
9997,NoWhale
9998,RightWhale
9999,RightWhale
10000,RightWhale
10001,RightWhale
10002,RightWhale
10003,RightWhale
10004,RightWhale
10005,RightWhale
10006,NoWhale
10007,NoWhale
10008,RightWhale
10009,RightWhale
10010,NoWhale
10011,RightWhale
10012,NoWhale
10013,RightWhale
10014,RightWhale
10015,NoWhale
10016,NoWhale
10017,NoWhale
10018,RightWhale
10019,NoWhale
10020,NoWhale
10021,NoWhale
10022,NoWhale
10023,NoWhale
10024,NoWhale
10025,NoWhale
10026,NoWhale
10027,RightWhale
10028,NoWhale
10029,RightWhale
10030,NoWhale
10031,RightWhale
10032,RightWhale
10033,NoWhale
10034,RightWhale
10035,RightWhale
10036,NoWhale
10037,NoWhale
10038,NoWhale
10039,RightWhale
10040,NoWhale
10041,NoWhale
10042,RightWhale
10043,NoWhale
10044,RightWhale
10045,NoWhale
10046,NoWhale
10047,NoWhale
10048,NoWhale
10049,NoWhale
10050,NoWhale
10051,NoWhale
10052,RightWhale
10053,NoWhale
10054,NoWhale
10055,NoWhale
10056,RightWhale
10057,RightWhale
10058,NoWhale
10059,RightWhale
10060,RightWhale
10061,RightWhale
10062,RightWhale
10063,NoWhale
10064,RightWhale
10065,NoWhale
10066,NoWhale
10067,NoWhale
10068,RightWhale
10069,NoWhale
10070,NoWhale
10071,RightWhale
10072,NoWhale
10073,NoWhale
10074,RightWhale
10075,NoWhale
10076,NoWhale
10077,RightWhale
10078,RightWhale
10079,RightWhale
10080,NoWhale
10081,NoWhale
10082,RightWhale
10083,RightWhale
10084,RightWhale
10085,RightWhale
10086,NoWhale
10087,RightWhale
10088,NoWhale
10089,RightWhale
10090,NoWhale
10091,RightWhale
10092,RightWhale
10093,NoWhale
10094,RightWhale
10095,RightWhale
10096,RightWhale
10097,NoWhale
10098,NoWhale
10099,NoWhale
10100,NoWhale
10101,RightWhale
10102,RightWhale
10103,RightWhale
10104,NoWhale
10105,RightWhale
10106,RightWhale
10107,RightWhale
10108,NoWhale
10109,NoWhale
10110,RightWhale
10111,NoWhale
10112,NoWhale
10113,NoWhale
10114,NoWhale
10115,NoWhale
10116,NoWhale
10117,NoWhale
10118,NoWhale
10119,RightWhale
10120,RightWhale
10121,RightWhale
10122,RightWhale
10123,NoWhale
10124,RightWhale
10125,NoWhale
10126,NoWhale
10127,NoWhale
10128,NoWhale
10129,NoWhale
10130,RightWhale
10131,NoWhale
10132,RightWhale
10133,NoWhale
10134,RightWhale
10135,RightWhale
10136,RightWhale
10137,NoWhale
10138,NoWhale
10139,NoWhale
10140,NoWhale
10141,RightWhale
10142,NoWhale
10143,NoWhale
10144,NoWhale
10145,NoWhale
10146,NoWhale
10147,RightWhale
10148,NoWhale
10149,RightWhale
10150,RightWhale
10151,RightWhale
10152,NoWhale
10153,NoWhale
10154,NoWhale
10155,RightWhale
10156,RightWhale
10157,NoWhale
10158,NoWhale
10159,RightWhale
10160,NoWhale
10161,RightWhale
10162,RightWhale
10163,RightWhale
10164,NoWhale
10165,RightWhale
10166,RightWhale
10167,RightWhale
10168,NoWhale
10169,NoWhale
10170,RightWhale
10171,NoWhale
10172,NoWhale
10173,RightWhale
10174,NoWhale
10175,NoWhale
10176,NoWhale
10177,NoWhale
10178,NoWhale
10179,RightWhale
10180,RightWhale
10181,RightWhale
10182,NoWhale
10183,NoWhale
10184,NoWhale
10185,NoWhale
10186,NoWhale
10187,RightWhale
10188,RightWhale
10189,RightWhale
10190,NoWhale
10191,NoWhale
10192,RightWhale
10193,RightWhale
10194,RightWhale
10195,NoWhale
10196,RightWhale
10197,RightWhale
10198,NoWhale
10199,NoWhale
10200,RightWhale
10201,NoWhale
10202,RightWhale
10203,RightWhale
10204,RightWhale
10205,NoWhale
10206,NoWhale
10207,NoWhale
10208,RightWhale
10209,NoWhale
10210,NoWhale
10211,RightWhale
10212,RightWhale
10213,NoWhale
10214,RightWhale
10215,RightWhale
10216,NoWhale
10217,RightWhale
10218,RightWhale
10219,NoWhale
10220,RightWhale
10221,NoWhale
10222,NoWhale
10223,RightWhale
10224,NoWhale
10225,RightWhale
10226,RightWhale
10227,NoWhale
10228,NoWhale
10229,RightWhale
10230,NoWhale
10231,RightWhale
10232,RightWhale
10233,NoWhale
10234,RightWhale
10235,NoWhale
10236,NoWhale
10237,NoWhale
10238,RightWhale
10239,NoWhale
10240,NoWhale
10241,NoWhale
10242,NoWhale
10243,NoWhale
10244,RightWhale
10245,NoWhale
10246,RightWhale
10247,RightWhale
10248,RightWhale
10249,RightWhale
10250,RightWhale
10251,RightWhale
10252,NoWhale
10253,RightWhale
10254,RightWhale
10255,RightWhale
10256,NoWhale
10257,NoWhale
10258,NoWhale
10259,NoWhale
10260,RightWhale
10261,RightWhale
10262,NoWhale
10263,RightWhale
10264,RightWhale
10265,RightWhale
10266,NoWhale
10267,NoWhale
10268,RightWhale
10269,RightWhale
10270,NoWhale
10271,RightWhale
10272,NoWhale
10273,RightWhale
10274,NoWhale
10275,RightWhale
10276,NoWhale
10277,NoWhale
10278,RightWhale
10279,NoWhale
10280,NoWhale
10281,NoWhale
10282,NoWhale
10283,NoWhale
10284,NoWhale
10285,NoWhale
10286,RightWhale
10287,RightWhale
10288,NoWhale
10289,NoWhale
10290,NoWhale
10291,NoWhale
10292,NoWhale
10293,RightWhale
10294,NoWhale
10295,RightWhale
10296,NoWhale
10297,RightWhale
10298,RightWhale
10299,RightWhale
10300,RightWhale
10301,NoWhale
10302,NoWhale
10303,RightWhale
10304,RightWhale
10305,NoWhale
10306,RightWhale
10307,RightWhale
10308,NoWhale
10309,NoWhale
10310,RightWhale
10311,NoWhale
10312,NoWhale
10313,NoWhale
10314,RightWhale
10315,NoWhale
10316,RightWhale
10317,NoWhale
10318,NoWhale
10319,RightWhale
10320,RightWhale
10321,NoWhale
10322,NoWhale
10323,RightWhale
10324,RightWhale
10325,NoWhale
10326,NoWhale
10327,NoWhale
10328,NoWhale
10329,NoWhale
10330,RightWhale
10331,RightWhale
10332,NoWhale
10333,NoWhale
10334,RightWhale
10335,NoWhale
10336,NoWhale
10337,NoWhale
10338,RightWhale
10339,RightWhale
10340,RightWhale
10341,NoWhale
10342,NoWhale
10343,NoWhale
10344,RightWhale
10345,RightWhale
10346,NoWhale
10347,RightWhale
10348,RightWhale
10349,NoWhale
10350,NoWhale
10351,NoWhale
10352,RightWhale
10353,RightWhale
10354,NoWhale
10355,RightWhale
10356,NoWhale
10357,RightWhale
10358,RightWhale
10359,RightWhale
10360,NoWhale
10361,NoWhale
10362,NoWhale
10363,RightWhale
10364,NoWhale
10365,RightWhale
10366,NoWhale
10367,RightWhale
10368,RightWhale
10369,NoWhale
10370,RightWhale
10371,NoWhale
10372,RightWhale
10373,RightWhale
10374,RightWhale
10375,RightWhale
10376,RightWhale
10377,RightWhale
10378,RightWhale
10379,RightWhale
10380,RightWhale
10381,NoWhale
10382,NoWhale
10383,NoWhale
10384,NoWhale
10385,NoWhale
10386,RightWhale
10387,RightWhale
10388,RightWhale
10389,NoWhale
10390,RightWhale
10391,RightWhale
10392,NoWhale
10393,NoWhale
10394,NoWhale
10395,RightWhale
10396,NoWhale
10397,NoWhale
10398,NoWhale
10399,RightWhale
10400,NoWhale
10401,RightWhale
10402,NoWhale
10403,RightWhale
10404,NoWhale
10405,NoWhale
10406,RightWhale
10407,NoWhale
10408,NoWhale
10409,RightWhale
10410,RightWhale
10411,RightWhale
10412,NoWhale
10413,NoWhale
10414,NoWhale
10415,RightWhale
10416,NoWhale
10417,NoWhale
10418,RightWhale
10419,NoWhale
10420,NoWhale
10421,NoWhale
10422,RightWhale
10423,NoWhale
10424,RightWhale
10425,RightWhale
10426,RightWhale
10427,NoWhale
10428,RightWhale
10429,RightWhale
10430,NoWhale
10431,NoWhale
10432,RightWhale
10433,RightWhale
10434,NoWhale
10435,NoWhale
10436,NoWhale
10437,RightWhale
10438,RightWhale
10439,RightWhale
10440,NoWhale
10441,NoWhale
10442,NoWhale
10443,RightWhale
10444,RightWhale
10445,NoWhale
10446,NoWhale
10447,NoWhale
10448,RightWhale
10449,NoWhale
10450,RightWhale
10451,RightWhale
10452,NoWhale
10453,RightWhale
10454,NoWhale
10455,NoWhale
10456,NoWhale
10457,RightWhale
10458,RightWhale
10459,NoWhale
10460,RightWhale
10461,NoWhale
10462,RightWhale
10463,RightWhale
10464,NoWhale
10465,RightWhale
10466,NoWhale
10467,NoWhale
10468,RightWhale
10469,NoWhale
10470,NoWhale
10471,NoWhale
10472,RightWhale
10473,RightWhale
10474,RightWhale
10475,RightWhale
10476,NoWhale
10477,RightWhale
10478,RightWhale
10479,RightWhale
10480,NoWhale
10481,RightWhale
10482,RightWhale
10483,NoWhale
10484,RightWhale
10485,RightWhale
10486,RightWhale
10487,NoWhale
10488,RightWhale
10489,RightWhale
10490,RightWhale
10491,RightWhale
10492,NoWhale
10493,NoWhale
10494,NoWhale
10495,NoWhale
10496,NoWhale
10497,RightWhale
10498,RightWhale
10499,NoWhale
10500,NoWhale
10501,NoWhale
10502,RightWhale
10503,NoWhale
10504,NoWhale
10505,NoWhale
10506,RightWhale
10507,NoWhale
10508,RightWhale
10509,RightWhale
10510,NoWhale
10511,NoWhale
10512,NoWhale
10513,RightWhale
10514,RightWhale
10515,RightWhale
10516,NoWhale
10517,NoWhale
10518,NoWhale
10519,NoWhale
10520,RightWhale
10521,RightWhale
10522,RightWhale
10523,NoWhale
10524,NoWhale
10525,NoWhale
10526,NoWhale
10527,RightWhale
10528,NoWhale
10529,RightWhale
10530,NoWhale
10531,RightWhale
10532,NoWhale
10533,RightWhale
10534,NoWhale
10535,RightWhale
10536,RightWhale
10537,RightWhale
10538,NoWhale
10539,NoWhale
10540,RightWhale
10541,RightWhale
10542,RightWhale
10543,NoWhale
10544,RightWhale
10545,NoWhale
10546,NoWhale
10547,NoWhale
10548,NoWhale
10549,NoWhale
10550,NoWhale
10551,NoWhale
10552,RightWhale
10553,RightWhale
10554,NoWhale
10555,RightWhale
10556,NoWhale
10557,NoWhale
10558,NoWhale
10559,RightWhale
10560,RightWhale
10561,NoWhale
10562,NoWhale
10563,NoWhale
10564,RightWhale
10565,RightWhale
10566,NoWhale
10567,RightWhale
10568,NoWhale
10569,RightWhale
10570,RightWhale
10571,NoWhale
10572,NoWhale
10573,RightWhale
10574,NoWhale
10575,RightWhale
10576,RightWhale
10577,NoWhale
10578,NoWhale
10579,NoWhale
10580,RightWhale
10581,NoWhale
10582,RightWhale
10583,NoWhale
10584,NoWhale
10585,NoWhale
10586,RightWhale
10587,RightWhale
10588,RightWhale
10589,RightWhale
10590,NoWhale
10591,RightWhale
10592,RightWhale
10593,NoWhale
10594,RightWhale
10595,NoWhale
10596,RightWhale
10597,NoWhale
10598,RightWhale
10599,NoWhale
10600,RightWhale
10601,RightWhale
10602,RightWhale
10603,RightWhale
10604,RightWhale
10605,NoWhale
10606,NoWhale
10607,RightWhale
10608,RightWhale
10609,NoWhale
10610,RightWhale
10611,RightWhale
10612,NoWhale
10613,RightWhale
10614,RightWhale
10615,RightWhale
10616,RightWhale
10617,RightWhale
10618,RightWhale
10619,NoWhale
10620,NoWhale
10621,RightWhale
10622,RightWhale
10623,NoWhale
10624,NoWhale
10625,NoWhale
10626,NoWhale
10627,RightWhale
10628,RightWhale
10629,NoWhale
10630,RightWhale
10631,NoWhale
10632,NoWhale
10633,RightWhale
10634,NoWhale
10635,NoWhale
10636,NoWhale
10637,RightWhale
10638,NoWhale
10639,RightWhale
10640,NoWhale
10641,RightWhale
10642,RightWhale
10643,RightWhale
10644,RightWhale
10645,NoWhale
10646,NoWhale
10647,NoWhale
10648,NoWhale
10649,NoWhale
10650,RightWhale
10651,RightWhale
10652,NoWhale
10653,RightWhale
10654,NoWhale
10655,NoWhale
10656,RightWhale
10657,NoWhale
10658,NoWhale
10659,RightWhale
10660,RightWhale
10661,RightWhale
10662,NoWhale
10663,NoWhale
10664,NoWhale
10665,NoWhale
10666,NoWhale
10667,NoWhale
10668,NoWhale
10669,NoWhale
10670,RightWhale
10671,NoWhale
10672,RightWhale
10673,NoWhale
10674,NoWhale
10675,NoWhale
10676,RightWhale
10677,NoWhale
10678,NoWhale
10679,NoWhale
10680,NoWhale
10681,NoWhale
10682,NoWhale
10683,RightWhale
10684,NoWhale
10685,RightWhale
10686,RightWhale
10687,NoWhale
10688,RightWhale
10689,RightWhale
10690,RightWhale
10691,NoWhale
10692,NoWhale
10693,NoWhale
10694,NoWhale
10695,NoWhale
10696,NoWhale
10697,NoWhale
10698,RightWhale
10699,NoWhale
10700,RightWhale
10701,NoWhale
10702,RightWhale
10703,NoWhale
10704,RightWhale
10705,NoWhale
10706,NoWhale
10707,NoWhale
10708,NoWhale
10709,RightWhale
10710,RightWhale
10711,NoWhale
10712,RightWhale
10713,RightWhale
10714,NoWhale
10715,NoWhale
10716,RightWhale
10717,RightWhale
10718,NoWhale
10719,RightWhale
10720,RightWhale
10721,NoWhale
10722,NoWhale
10723,RightWhale
10724,NoWhale
10725,NoWhale
10726,NoWhale
10727,RightWhale
10728,RightWhale
10729,RightWhale
10730,RightWhale
10731,NoWhale
10732,RightWhale
10733,RightWhale
10734,NoWhale
10735,NoWhale
10736,NoWhale
10737,NoWhale
10738,NoWhale
10739,NoWhale
10740,RightWhale
10741,RightWhale
10742,NoWhale
10743,NoWhale
10744,NoWhale
10745,NoWhale
10746,NoWhale
10747,RightWhale
10748,NoWhale
10749,RightWhale
10750,RightWhale
10751,NoWhale
10752,NoWhale
10753,NoWhale
10754,RightWhale
10755,NoWhale
10756,RightWhale
10757,RightWhale
10758,RightWhale
10759,NoWhale
10760,RightWhale
10761,RightWhale
10762,NoWhale
10763,NoWhale
10764,RightWhale
10765,RightWhale
10766,NoWhale
10767,RightWhale
10768,RightWhale
10769,NoWhale
10770,NoWhale
10771,RightWhale
10772,NoWhale
10773,NoWhale
10774,NoWhale
10775,RightWhale
10776,NoWhale
10777,NoWhale
10778,NoWhale
10779,RightWhale
10780,NoWhale
10781,NoWhale
10782,NoWhale
10783,RightWhale
10784,RightWhale
10785,RightWhale
10786,RightWhale
10787,RightWhale
10788,RightWhale
10789,RightWhale
10790,NoWhale
10791,NoWhale
10792,RightWhale
10793,NoWhale
10794,NoWhale
10795,RightWhale
10796,RightWhale
10797,RightWhale
10798,RightWhale
10799,RightWhale
10800,RightWhale
10801,RightWhale
10802,RightWhale
10803,RightWhale
10804,RightWhale
10805,RightWhale
10806,RightWhale
10807,NoWhale
10808,NoWhale
10809,NoWhale
10810,RightWhale
10811,RightWhale
10812,RightWhale
10813,RightWhale
10814,RightWhale
10815,NoWhale
10816,RightWhale
10817,RightWhale
10818,NoWhale
10819,NoWhale
10820,NoWhale
10821,NoWhale
10822,NoWhale
10823,RightWhale
10824,RightWhale
10825,RightWhale
10826,RightWhale
10827,NoWhale
10828,RightWhale
10829,RightWhale
10830,NoWhale
10831,NoWhale
10832,RightWhale
10833,RightWhale
10834,NoWhale
10835,RightWhale
10836,RightWhale
10837,NoWhale
10838,NoWhale
10839,RightWhale
10840,RightWhale
10841,RightWhale
10842,RightWhale
10843,NoWhale
10844,NoWhale
10845,RightWhale
10846,NoWhale
10847,RightWhale
10848,NoWhale
10849,RightWhale
10850,RightWhale
10851,NoWhale
10852,NoWhale
10853,NoWhale
10854,RightWhale
10855,RightWhale
10856,RightWhale
10857,RightWhale
10858,NoWhale
10859,RightWhale
10860,NoWhale
10861,RightWhale
10862,RightWhale
10863,NoWhale
10864,RightWhale
10865,NoWhale
10866,RightWhale
10867,RightWhale
10868,RightWhale
10869,NoWhale
10870,RightWhale
10871,NoWhale
10872,RightWhale
10873,RightWhale
10874,NoWhale
10875,RightWhale
10876,NoWhale
10877,RightWhale
10878,NoWhale
10879,RightWhale
10880,RightWhale
10881,RightWhale
10882,NoWhale
10883,NoWhale
10884,NoWhale
10885,NoWhale
10886,RightWhale
10887,NoWhale
10888,RightWhale
10889,RightWhale
10890,NoWhale
10891,RightWhale
10892,RightWhale
10893,NoWhale
10894,NoWhale
10895,NoWhale
10896,NoWhale
10897,RightWhale
10898,NoWhale
10899,RightWhale
10900,NoWhale
10901,NoWhale
10902,NoWhale
10903,NoWhale
10904,RightWhale
10905,RightWhale
10906,NoWhale
10907,NoWhale
10908,NoWhale
10909,NoWhale
10910,RightWhale
10911,NoWhale
10912,NoWhale
10913,NoWhale
10914,RightWhale
10915,RightWhale
10916,RightWhale
10917,RightWhale
10918,NoWhale
10919,RightWhale
10920,RightWhale
10921,NoWhale
10922,NoWhale
10923,RightWhale
10924,RightWhale
10925,RightWhale
10926,NoWhale
10927,RightWhale
10928,NoWhale
10929,RightWhale
10930,NoWhale
10931,NoWhale
10932,RightWhale
10933,NoWhale
